RA,DEC
127.01960883,35.80745088
127.02272027,47.99426675
127.07698216,9.79209196
127.11646397,3.42107506
127.13893732,-0.58873442
127.15121992,34.27388586
127.20068128,34.39016034
127.25401074,8.77930411
127.28900068,40.01349366
127.37898305,23.50243369
127.41763278,23.84332374
127.41919982,-3.72278344
127.42649447,49.4053505
127.52846238,10.45467768
127.54031954,30.82091048
127.60128028,10.31166348
127.6120786,47.86162928
127.61370315,51.72969722
127.65377028,-5.32133581
127.67394264,38.54599843
127.76491892,-5.31869477
127.82451206,11.98501973
127.86702331,42.75173955
127.89533889,45.43079279
127.92591656,32.477301
127.9654343,47.19770973
127.96781255,30.88285703
127.97070248,0.37731882
128.061909,48.18370121
128.06806495,16.38865555
128.13443096,48.0993728
128.20352066,30.08230017
128.2184768,43.47474701
128.26039664,10.77580918
128.27469702,47.22593667
128.38862167,53.2074093
128.50097042,47.27619794
128.52444213,12.45572755
128.55891755,11.87543246
128.58062057,12.37660558
128.94608664,32.33024812
128.95830638,48.58869942
128.9685293,47.67309891
129.00344527,15.8279165
129.00413825,47.60952815
129.05681761,43.49075806
129.05914098,34.08032527
129.09340663,43.49043456
129.23104361,4.42480691
129.30363103,3.41776242
129.31095716,4.29986622
129.33344456,3.84300287
129.36938157,21.99960504
129.38419715,31.55825384
129.46592008,12.42223013
129.4981708,22.38319841
129.50639396,32.02765782
129.51171463,6.17921807
129.51399218,22.41219265
129.53986688,4.04074484
129.54925957,41.06103719
129.59199691,5.62033964
129.61161326,14.8154171
129.69958538,23.47014455
129.7133471,3.89645819
129.7141558,52.5955279
129.72793553,32.01389686
129.73232777,6.77253074
129.86894611,3.07454566
129.87494199,6.08534571
129.88588275,45.9649947
129.89919945,6.22474966
129.90221669,34.74688841
129.93994385,39.31749142
129.96390792,45.80637202
129.97994383,39.08376253
129.9871046,15.24661926
13.00141255,-0.26445501
13.06848253,0.20344493
13.23761805,0.93934854
13.71255724,-0.33728674
13.88938424,-0.5500234
13.98536494,-1.01243482
130.00709708,22.2331716
130.05842987,46.97963421
130.11940509,52.7356235
130.14684447,55.60420237
130.15149854,52.72247355
130.17653856,52.75008094
130.17847981,30.95886869
130.18076702,3.81862416
130.19731428,3.74207556
130.22929579,29.26243186
130.24166038,4.65398482
130.24955333,25.40524341
130.25863764,17.91285568
130.34289135,7.27075843
130.35348858,6.64279354
130.3871595,35.91671551
130.39955261,46.69754436
130.45476749,45.88065735
130.4608728,47.42397149
130.55208457,46.18144185
130.56442916,46.32970358
130.59222159,46.38515642
130.64465069,8.57700971
130.64727107,31.58177604
130.67128097,5.18613027
130.81120573,48.10988427
130.92572268,2.74373911
130.93740142,4.73001497
130.9379176,48.0796168
130.97980594,47.05738246
131.04066717,38.65746856
131.08795285,13.96880522
131.25893467,21.13305379
131.30531788,4.75320198
131.31202191,15.6555696
131.32918564,33.24788497
131.38429844,23.77378509
131.41295673,47.48059762
131.48616332,47.81885671
131.51335113,6.41511034
131.65206974,54.83165709
131.70315919,0.68817328
131.72054831,20.20627682
131.73075782,62.88479953
131.7520638,1.35380366
131.75717789,20.25173626
131.76815783,9.42799201
131.79497961,11.81905793
131.83029207,6.7457917
131.8318062,10.17493131
131.86227881,-0.14965961
131.86616942,2.80412951
131.90307379,6.05960484
131.92803725,30.25112458
131.92929603,4.94020677
131.94294527,-0.79175569
131.95702812,-0.34126496
131.97520707,2.91841395
132.02572044,11.88379038
132.03687981,10.30903445
132.10813286,6.18722529
132.21439026,20.92526399
132.22712113,6.95212854
132.25369167,40.53523865
132.27684042,7.00446436
132.28768415,48.00226878
132.31583406,7.00961894
132.3914059,63.29997081
132.51060575,6.06238636
132.61877923,31.55783601
132.64498056,0.98369387
132.67300874,0.89149625
132.69316171,41.31492405
132.73996315,13.40411224
132.75929633,25.00059441
132.77079699,3.85583622
132.78256279,14.36993199
132.78305612,27.57453411
132.80360977,17.55903188
132.82711427,6.86914883
132.90059485,44.55645389
132.92232153,14.69036767
132.95270249,37.13107845
132.95444342,23.92983956
132.97350849,9.71780617
133.04962671,4.41472783
133.06512968,43.15064711
133.08094411,4.24074866
133.08593874,37.7625182
133.12325683,37.75950409
133.16807999,46.2123904
133.17473443,19.83344168
133.26957287,27.99926918
133.30939135,36.59455479
133.43371024,5.05753264
133.44496563,64.05444412
133.44819124,18.96003072
133.50336124,3.52267333
133.51550687,1.9102145
133.57804476,36.60963775
133.62465349,37.62656226
133.62746845,37.78962832
133.63744601,36.97622373
133.65637093,36.29525858
133.67510648,36.99968332
133.7023257,2.22652597
133.74116156,27.88607088
133.74470285,49.27243329
133.82666653,43.05395825
133.83826852,37.27919007
134.0924264,45.00148727
134.24955925,53.88927676
134.34307428,46.05963639
134.36795909,20.14982053
134.39107798,11.95252157
134.42821563,-0.2674988
134.49867657,41.88525539
134.51563927,44.55172945
134.54146592,38.17383865
134.62224472,2.83763353
134.66907002,14.862541
134.67856112,48.3749952
134.7527092,60.25353282
134.81116631,2.89346369
134.81491079,27.45814931
134.83661434,38.53131394
134.9427594,37.7452788
135.01331485,37.80874668
135.01570081,29.95279898
135.08392154,46.01196192
135.15247001,47.64937367
135.2434784,50.91747993
135.25060111,0.33041699
135.31605627,30.30750011
135.37237673,31.89270761
135.38158041,28.21364158
135.46651846,45.2042185
135.68320046,21.74548589
135.69984674,21.84758481
135.75997688,20.83582535
136.10326679,28.79593643
136.12893217,43.7034971
136.56386544,52.52470904
136.65658377,30.42737135
136.67209578,27.17519959
136.72694603,27.21840184
137.14862125,1.71515292
137.34272358,27.37966578
137.38691296,46.89746709
137.42120154,43.45729832
137.44394395,43.49443172
137.46437775,31.0453268
137.48177353,44.20093301
137.48985565,2.54226634
137.55355241,10.9772815
137.78843284,31.10589561
137.82698441,44.96016881
137.92884272,5.87370118
138.03676784,5.7684316
138.07747812,11.00348536
138.13040281,13.83262692
138.38970934,22.34523127
138.39255257,-1.38941803
138.39667153,11.17571443
138.4071162,30.26779748
138.43755802,8.29597345
138.44714408,52.39448845
138.45494759,45.84465068
138.45733385,53.3610454
138.56841058,0.69636049
138.58853872,1.29029094
138.61156564,1.96016702
138.63614655,31.02464474
138.75465014,29.43779361
138.76346388,31.04444725
138.79863178,31.18098138
138.80348471,49.11251512
138.83760456,30.985687
138.8410809,0.41850306
138.85722659,0.06813325
138.87250486,4.68446333
138.90668431,21.07188091
138.94869814,-0.28700063
139.00481751,31.47624153
139.07321732,-0.8560657
139.11733071,43.24707848
139.13159819,-0.35065624
139.13226426,30.68925397
139.2122924,-2.17855021
139.23467457,46.70225113
139.2537843,53.44270643
139.27368112,2.19645291
139.28979548,46.63937028
139.31568168,2.42211028
139.42176372,43.92569472
139.42200234,49.16724763
139.47436571,30.14117655
139.48778286,18.48913037
139.49989548,14.90038138
139.50852571,12.0660762
139.61179348,20.00826189
139.70302245,30.22287474
139.75420317,52.77940706
139.88838818,-0.46742847
139.93327274,52.26061225
139.94552163,1.17073202
14.04649816,-1.21694663
14.07088484,0.48402327
14.19601661,0.58833995
14.31910442,-0.77431468
14.36046367,-0.82035649
14.39841332,-0.17930864
14.45876301,0.79539696
14.53107676,0.79167699
14.76855595,-0.70582042
14.84371608,1.00280196
14.93883054,0.84384484
140.00800281,45.50596643
140.05742896,58.29489677
140.22703034,46.13647533
140.22972892,21.06349016
140.24392445,0.00614447
140.26576772,21.09688197
140.29323512,52.46101316
140.35058864,7.51378329
140.41822718,0.72997992
140.42491916,8.04634866
140.46933161,7.5854643
140.48173588,51.67691173
140.49448218,7.57656221
140.64213197,53.69576877
140.64557473,26.46993407
140.67128212,26.80242995
140.67675939,1.23967505
140.71321862,30.20370926
140.7931466,42.93582273
140.809562,29.76866588
140.86614126,29.83056638
141.01134276,43.75008766
141.05854595,23.343576
141.07145924,7.40507728
141.07494626,49.36141222
141.07633748,9.22982404
141.09248404,8.46937925
141.09427899,1.60790603
141.10470424,9.25735402
141.11850079,43.25379453
141.17578507,43.40839128
141.21236779,7.61890552
141.22099925,43.27902159
141.27401267,50.50468085
141.30006827,44.22666081
141.3420836,43.85885853
141.36496879,49.7124906
141.42070534,26.9644079
141.4506651,1.02474436
141.49196012,43.85077804
141.50546246,30.81281261
141.58236919,28.52338402
141.88053149,6.90057396
142.00077311,6.63314613
142.12783174,43.81365295
142.13978341,52.22605874
142.17581857,41.26556114
142.21900706,52.09046001
142.2202948,43.72934001
142.22044759,29.3002465
142.29263341,33.64194062
142.31311637,0.98073541
142.37996931,0.91897313
142.40477644,52.78257319
142.41257838,52.49603183
142.42905191,52.44675408
142.50025587,52.72914641
142.57677483,8.12841905
142.61126131,27.92441977
