RA,DEC
155.56208925,17.46194164
155.57779136,18.69195496
155.59794549,17.0965015
155.63186811,18.29992493
155.64453251,17.42215845
155.6907765,17.02143927
155.69107232,16.74960116
155.70898591,17.43070178
155.76361337,17.72353447
155.76384875,16.69344667
155.77267414,49.58840795
155.84970052,17.93322401
155.88143732,17.16460937
155.88363528,16.95482683
155.90202086,18.60196582
155.95459597,16.44038589
155.98595314,17.60039648
155.98737519,18.64733915
155.99126494,16.92616056
156.02696716,18.29198097
156.04562556,17.94017014
156.07626644,10.45026257
156.09337683,18.2669775
156.10524519,18.79304569
156.13409587,17.29212855
156.14371404,17.70426726
156.14833314,18.55338138
156.17517884,17.87314558
156.21641264,16.6989345
156.22565525,18.08231757
156.22589565,18.03423224
156.26439057,17.63495795
156.30668659,18.23692305
156.44696118,17.53503618
156.48824495,17.36365548
156.60471759,18.52598781
156.62725976,17.06872622
156.64189837,41.32252441
156.64836271,18.28513177
156.65893497,18.73992055
156.6779643,18.34449605
156.70848127,46.77934917
156.78840429,17.21227361
156.83707311,17.10028908
156.84634312,18.07295498
156.86254276,30.30737956
156.94340065,29.56313397
156.95632081,18.7315474
156.98282525,17.21110142
157.0202133,16.57994266
157.03446896,18.88439352
157.04039785,18.84601514
157.04797541,16.67059838
157.05197949,16.89733837
157.09260289,17.51118746
157.12583497,17.08933732
157.15050705,17.24221337
157.26707037,17.94544146
157.31630439,17.05084554
157.32930925,17.44118191
157.33240065,17.36387123
157.38646045,17.41515473
157.3884281,17.70890424
157.39604571,17.52007047
157.41642443,18.77517614
157.42679654,16.61434196
157.46219188,16.9626431
157.50524247,17.46999472
157.54559971,18.75254845
157.68326345,48.36252604
157.7238097,17.83821206
157.79804912,18.55871045
157.81002316,17.30968651
157.82443445,17.40280264
157.92669033,17.14123642
157.94387547,45.96526305
157.96231018,17.69892297
157.97712503,17.73234467
157.99434517,17.67436683
158.4826846,39.39207761
158.78455342,33.39611875
159.32314922,50.28495445
159.49299375,49.04538208
159.56606235,9.45746313
159.83594636,46.91330637
16.17798438,29.65430223
16.39642907,30.89230833
16.57486638,14.91830398
16.70941686,2.7619653
16.94561172,-4.22260463
160.01898572,9.33071591
160.14514371,15.02091328
160.26305049,39.89886045
160.39875079,50.61654053
160.41882403,46.1020769
160.81413887,48.88447887
160.83267035,35.27822721
160.99058622,45.59053573
161.18771531,53.14864464
161.44708792,54.70841177
161.75032441,17.58225187
161.76487047,46.4247333
161.89134975,19.4377266
161.91925435,46.33300122
162.30655459,62.23825651
162.49733667,18.28982673
162.79473446,23.79520904
162.84021501,9.56903876
162.95770659,50.78893503
163.54251532,51.29067415
163.64221227,46.73645814
163.65562516,8.57431435
163.7287698,4.58956978
164.1971658,22.70753612
164.26086614,46.41928778
164.33748067,11.73831632
164.422914,16.22885878
164.42504004,52.88347609
164.43445386,53.66634368
164.44175711,52.35753415
164.45040576,15.7465514
164.77671335,45.58503213
164.82722415,9.23469832
164.85020627,8.46772645
165.16138015,47.24461628
165.63892628,44.97603936
166.09161704,58.71655326
166.19932063,53.28879991
166.24569048,27.71994327
166.83157268,47.79902302
166.94519128,12.77801029
167.05369179,12.86985035
167.05825581,55.14769203
167.07008572,40.65186126
167.16075702,46.56988101
167.24526805,45.38985753
167.34591375,44.26396407
167.36725818,46.73512714
167.85314954,55.70125691
167.91675033,-17.04644719
168.0223595,46.37134758
168.06900768,49.07814883
168.14837563,59.65921542
168.22336595,53.77552676
168.31298997,8.17026489
168.58492841,16.87770807
168.62376126,36.64401441
169.54331641,46.13722364
169.58180178,16.59349235
169.64098528,56.66614024
169.64320618,58.88222268
169.79085631,48.63945778
169.84472557,10.6763253
17.20227418,21.68265865
17.27853004,0.04421042
17.35175551,11.02052061
17.4210643,33.67533705
17.42500322,16.96928724
17.54028014,34.47998397
17.54446884,10.22600633
17.58810646,1.13790033
17.73607645,-0.90205664
17.80530181,30.66834439
170.06503314,49.03626824
170.23054857,61.02174711
170.34170789,-0.39061789
170.46478639,49.48760167
170.84621347,17.40417987
170.95877809,11.19213395
171.10179412,11.12467084
171.50186008,7.76203011
171.79588538,25.91014051
172.2660299,33.84831886
172.40343866,-6.34756139
172.43770311,39.74948868
172.55714371,53.59641296
172.64909437,47.83069539
172.76303923,50.44732644
172.87643157,-7.29570903
173.03278626,53.80636681
173.06890786,47.38152182
173.29065642,45.8907547
173.31798369,53.81577935
173.330688,14.92971947
173.94924878,13.93067291
174.03644785,16.75538677
174.21405087,25.31143895
174.23783394,59.56267051
174.27343238,0.84228507
174.66861772,46.32551173
174.90562339,12.85923641
174.91638466,20.8950891
175.06381011,43.90336748
175.24280949,59.37879761
175.40489588,44.74762895
175.51536177,38.1014346
175.89997591,53.84390615
175.9046672,59.62978632
175.93480165,31.70914002
176.02312703,52.80417289
176.07105749,64.89327434
176.71803818,48.98968326
176.86400487,49.52095511
177.08628468,60.53892874
177.12752313,54.9653611
177.16284241,9.37246632
177.27267244,46.69058079
177.35509089,57.52808629
177.41668126,47.81143878
177.42040016,56.30345241
177.55967935,5.27165131
177.8776383,49.563945
177.97624037,50.56952588
178.05323521,48.77274255
178.21124275,51.73788864
178.28051329,48.30556506
178.35446221,48.71129245
178.37916852,13.39184412
178.39503332,15.29627389
178.43355093,11.62662118
178.68179095,9.54060378
178.79346478,33.40101129
178.89530794,23.66789532
178.97307665,54.57760724
179.93488644,56.60190888
179.95126582,50.03236843
18.20849009,32.46712719
18.2727035,-4.49635439
18.49702405,18.89100192
18.51974421,24.5011141
18.54905738,7.01949044
180.08065838,9.16077269
180.18069969,56.25704307
180.21528972,57.14951472
180.30707279,19.94821342
180.50990365,19.6992787
180.5449369,20.00015224
180.57696405,20.04641709
180.59177951,19.37656314
180.62793276,19.70644367
180.63135206,45.00231083
180.73593021,20.70039163
180.79417313,16.18341607
180.80348408,13.92382881
180.80477561,20.30708039
180.87177093,13.63697161
180.8903694,18.84317035
180.92403267,20.45947751
180.95249301,20.76134362
180.96083263,19.12724371
180.97247718,20.06479893
